date,carrot,tomato,enoki,cabbage,radish,carrot_pred_Ridge,tomato_pred_Ridge,enoki_pred_Ridge,cabbage_pred_Ridge,radish_pred_Ridge,carrot_pred_RandomForest,tomato_pred_RandomForest,enoki_pred_RandomForest,cabbage_pred_RandomForest,radish_pred_RandomForest,carrot_pred_LGBM,tomato_pred_LGBM,enoki_pred_LGBM,cabbage_pred_LGBM,radish_pred_LGBM,carrot_pred_XGBoost,tomato_pred_XGBoost,enoki_pred_XGBoost,cabbage_pred_XGBoost,radish_pred_XGBoost,carrot_pred_MLP,tomato_pred_MLP,enoki_pred_MLP,cabbage_pred_MLP,radish_pred_MLP,carrot_pred_average,tomato_pred_average,enoki_pred_average,cabbage_pred_average,radish_pred_average,carrot_pred_stack,tomato_pred_stack,enoki_pred_stack,cabbage_pred_stack,radish_pred_stack
2017-02-20,1092.0,3008.0,1235.0,775.0,669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-21,975.0,2789.0,1241.0,796.0,623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-22,937.0,2788.0,1253.0,790.0,642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-23,970.0,2881.0,1254.0,814.0,655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-24,880.0,2672.0,1258.0,789.0,667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-25,1014.0,2748.0,1259.0,782.0,693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-26,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,1046.0,2871.0,1418.0,775.0,794.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-28,1208.0,2731.0,1557.0,776.0,786.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-01,955.0,2877.0,1551.0,779.0,747.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-02,963.0,2924.0,1544.0,762.0,747.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-03,987.0,2833.0,1577.0,789.0,736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-04,980.0,2830.0,1624.0,808.0,722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-06,1000.0,2877.0,1852.0,731.0,679.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-07,904.0,2608.0,1949.0,728.0,663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-08,896.0,2717.0,1957.0,716.0,639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-09,954.0,2788.0,1748.0,713.0,584.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-10,962.0,2576.0,1702.0,701.0,580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-11,1038.0,2576.0,1700.0,758.0,539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-12,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-13,971.0,2604.0,1730.0,715.0,562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-14,924.0,2482.0,1693.0,694.0,629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-15,892.0,2552.0,1646.0,707.0,635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-16,949.0,2634.0,1601.0,658.0,630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-17,1148.0,2466.0,1607.0,722.0,627.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-18,914.0,2474.0,1657.0,708.0,594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-19,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-20,900.0,2542.0,1818.0,721.0,646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-21,824.0,2406.0,1853.0,665.0,672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-22,798.0,2490.0,1782.0,640.0,641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-23,906.0,2594.0,1704.0,601.0,698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-24,840.0,2567.0,1668.0,622.0,719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-25,987.0,2634.0,1708.0,712.0,718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-26,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-27,846.0,2659.0,1707.0,673.0,770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-28,812.0,2556.0,1690.0,587.0,781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-29,981.0,2633.0,1675.0,621.0,793.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-30,1023.0,2693.0,1579.0,675.0,712.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,933.0,2657.0,1567.0,653.0,641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01,996.0,2871.0,1598.0,735.0,595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03,909.0,2855.0,1700.0,634.0,615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-04,873.0,2713.0,1695.0,578.0,583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-05,904.0,2651.0,1625.0,540.0,560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-06,872.0,2614.0,1537.0,539.0,624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-07,844.0,2516.0,1512.0,552.0,658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-08,974.0,2532.0,1563.0,565.0,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-09,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-10,1349.0,2307.0,1666.0,478.0,620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-11,1269.0,2157.0,1679.0,470.0,596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-12,1292.0,2041.0,1638.0,451.0,588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-13,1206.0,1961.0,1623.0,447.0,586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-14,1159.0,1715.0,1589.0,461.0,549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-15,978.0,1567.0,1537.0,474.0,469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-16,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-17,1176.0,1495.0,1541.0,490.0,479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-18,1058.0,1457.0,1540.0,501.0,466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-19,868.0,1522.0,1507.0,476.0,529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-20,968.0,1592.0,1492.0,450.0,573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-21,875.0,1580.0,1448.0,461.0,549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-22,922.0,1613.0,1452.0,522.0,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-23,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-24,919.0,1618.0,1453.0,477.0,445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-25,828.0,1598.0,1428.0,493.0,473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-26,856.0,1693.0,1394.0,504.0,601.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-27,824.0,1785.0,1336.0,470.0,607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-28,823.0,1796.0,1261.0,473.0,656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-29,741.0,1809.0,1222.0,439.0,620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-30,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-01,886.0,1856.0,1210.0,370.0,573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-02,976.0,1917.0,1232.0,410.0,595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-03,879.0,1890.0,1175.0,382.0,664.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-04,909.0,1840.0,1147.0,372.0,744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-05,880.0,1758.0,1131.0,350.0,684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-06,833.0,1721.0,1193.0,381.0,677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-07,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-08,960.0,1617.0,1397.0,356.0,727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-09,956.0,1539.0,1421.0,334.0,661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-10,928.0,1594.0,1413.0,369.0,681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-11,910.0,1656.0,1379.0,344.0,701.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-12,855.0,1703.0,1287.0,309.0,656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-13,839.0,1722.0,1335.0,304.0,623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-14,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-15,967.0,1741.0,1332.0,337.0,560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-16,854.0,1794.0,1249.0,330.0,518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-17,960.0,1865.0,1232.0,290.0,489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-18,827.0,1920.0,1191.0,275.0,431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-19,857.0,1978.0,1165.0,297.0,441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-20,758.0,1931.0,1156.0,316.0,439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-21,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-22,986.0,1928.0,1128.0,337.0,539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-23,886.0,1887.0,1104.0,348.0,513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-24,858.0,1829.0,1061.0,321.0,475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-25,835.0,1778.0,1050.0,299.0,492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-26,896.0,1696.0,993.0,269.0,426.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-27,740.0,1564.0,1009.0,281.0,445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-28,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-29,992.0,1458.0,1157.0,275.0,466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-30,866.0,1372.0,1097.0,264.0,486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-31,1049.0,1386.0,1039.0,276.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-01,899.0,1374.0,973.0,269.0,475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-02,911.0,1317.0,950.0,293.0,504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-03,961.0,1322.0,1006.0,287.0,509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-04,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-05,876.0,1277.0,1108.0,382.0,524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-06,852.0,1246.0,1094.0,401.0,517.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-07,931.0,1265.0,1167.0,436.0,550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-08,948.0,1257.0,1061.0,421.0,509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-09,942.0,1277.0,1142.0,342.0,469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-10,898.0,1258.0,1212.0,297.0,426.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-11,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-12,946.0,1228.0,1188.0,314.0,412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-13,918.0,1282.0,1279.0,319.0,384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-14,882.0,1337.0,1247.0,335.0,345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-15,893.0,1387.0,1192.0,305.0,345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-16,860.0,1453.0,1153.0,316.0,355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-17,866.0,1489.0,1135.0,318.0,363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-18,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-19,979.0,1467.0,1317.0,321.0,419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-20,921.0,1482.0,1284.0,336.0,415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-21,887.0,1499.0,1170.0,326.0,386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-22,880.0,1519.0,1096.0,331.0,369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-23,968.0,1496.0,1014.0,321.0,391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-24,888.0,1399.0,968.0,317.0,353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-26,898.0,1262.0,959.0,369.0,379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-27,853.0,1100.0,928.0,366.0,443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-28,837.0,974.0,864.0,321.0,392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-29,834.0,906.0,806.0,308.0,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,931.0,864.0,769.0,304.0,374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-01,882.0,755.0,734.0,331.0,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03,939.0,772.0,695.0,399.0,484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-04,861.0,757.0,716.0,428.0,413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05,919.0,790.0,710.0,414.0,354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-06,859.0,879.0,682.0,358.0,299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-07,891.0,915.0,680.0,358.0,302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-08,749.0,838.0,673.0,445.0,347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-09,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-10,943.0,795.0,671.0,407.0,339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-11,867.0,824.0,707.0,461.0,376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-12,878.0,880.0,746.0,783.0,377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-13,890.0,883.0,732.0,557.0,368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-14,851.0,958.0,759.0,515.0,389.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-15,755.0,996.0,769.0,638.0,486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-16,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-17,949.0,1019.0,831.0,753.0,525.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-18,840.0,1046.0,836.0,663.0,509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-19,818.0,1126.0,849.0,661.0,494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-20,818.0,1114.0,826.0,688.0,462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-21,846.0,1184.0,831.0,771.0,443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-22,854.0,1175.0,838.0,1049.0,465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-23,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-24,850.0,1282.0,853.0,1030.0,769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-25,860.0,1270.0,813.0,797.0,546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-26,820.0,1281.0,840.0,947.0,653.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-27,793.0,1266.0,777.0,817.0,635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-28,789.0,1384.0,814.0,807.0,697.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-29,824.0,1314.0,828.0,905.0,782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-30,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-31,941.0,1489.0,920.0,891.0,553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-01,796.0,1579.0,971.0,815.0,619.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02,792.0,1732.0,1115.0,995.0,636.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-03,800.0,2184.0,1607.0,867.0,629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-04,789.0,2592.0,1966.0,870.0,725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-05,714.0,2038.0,1350.0,882.0,618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-06,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-07,772.0,2503.0,1506.0,902.0,651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-08,834.0,2620.0,1246.0,828.0,787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-09,787.0,2486.0,1095.0,917.0,693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-10,796.0,2453.0,1020.0,1042.0,757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-11,811.0,2305.0,1137.0,1134.0,827.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-12,709.0,2056.0,1266.0,1070.0,745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-13,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-14,862.0,1996.0,1402.0,1182.0,771.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-15,831.0,1940.0,1361.0,1050.0,796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-16,845.0,1932.0,1314.0,1020.0,743.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-17,1000.0,2043.0,1216.0,1068.0,748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-18,802.0,2118.0,1433.0,1023.0,718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-19,745.0,2155.0,1394.0,1185.0,644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-20,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-21,861.0,2239.0,1490.0,1095.0,803.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-22,852.0,2265.0,1467.0,1030.0,787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-23,842.0,2309.0,1508.0,933.0,654.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-24,832.0,2391.0,1455.0,870.0,689.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-25,862.0,2465.0,1425.0,1061.0,734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-26,859.0,2315.0,1449.0,1026.0,678.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-27,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-28,936.0,2303.0,1655.0,1165.0,769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-29,904.0,2371.0,1823.0,1107.0,716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-30,859.0,2339.0,2048.0,1200.0,725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-31,1103.0,2377.0,1772.0,1258.0,674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-01,953.0,2614.0,1866.0,1272.0,659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-02,975.0,2787.0,2181.0,1411.0,670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,1110.0,2934.0,2377.0,1273.0,831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-05,994.0,3214.0,2235.0,1247.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-06,1184.0,3507.0,2093.0,1237.0,775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-07,1102.0,4061.0,2035.0,1198.0,780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-08,1071.0,4266.0,2303.0,1116.0,723.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-09,963.0,4471.0,2265.0,1081.0,673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-10,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-11,1113.0,3966.0,2290.0,1174.0,718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-12,1056.0,3779.0,2099.0,1271.0,833.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-13,1007.0,3376.0,2044.0,1140.0,693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-14,1160.0,3335.0,1855.0,1037.0,703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-15,1221.0,3152.0,1829.0,1030.0,635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-16,1270.0,2761.0,1793.0,941.0,590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-17,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-18,1750.0,2579.0,1975.0,1107.0,593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-19,1488.0,2402.0,1920.0,994.0,542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
